date,instrument,close,price_type,data_source,data_version,is_synthetic
2025-02-14,600000.SH,10.60,synthetic,product_demo_market_v1,v1,true
2025-02-18,600000.SH,10.97,synthetic,product_demo_market_v1,v1,true
2025-02-20,600000.SH,11.20,synthetic,product_demo_market_v1,v1,true
2025-02-24,600000.SH,11.41,synthetic,product_demo_market_v1,v1,true
2025-02-26,600000.SH,11.65,synthetic,product_demo_market_v1,v1,true
2025-02-28,600000.SH,11.41,synthetic,product_demo_market_v1,v1,true
2025-03-04,600000.SH,11.39,synthetic,product_demo_market_v1,v1,true
2025-03-06,600000.SH,11.63,synthetic,product_demo_market_v1,v1,true
2025-03-07,600000.SH,11.89,synthetic,product_demo_market_v1,v1,true
2025-03-10,600000.SH,11.36,synthetic,product_demo_market_v1,v1,true
2025-03-12,600000.SH,11.20,synthetic,product_demo_market_v1,v1,true
2025-03-14,600000.SH,11.35,synthetic,product_demo_market_v1,v1,true
2025-03-17,600000.SH,9.92,synthetic,product_demo_market_v1,v1,true
2025-03-18,600000.SH,10.40,synthetic,product_demo_market_v1,v1,true
2025-03-20,600000.SH,10.53,synthetic,product_demo_market_v1,v1,true
2025-03-24,600000.SH,10.77,synthetic,product_demo_market_v1,v1,true
2025-03-26,600000.SH,10.92,synthetic,product_demo_market_v1,v1,true
2025-03-28,600000.SH,10.64,synthetic,product_demo_market_v1,v1,true
2025-04-01,600000.SH,10.39,synthetic,product_demo_market_v1,v1,true
2025-04-03,600000.SH,10.59,synthetic,product_demo_market_v1,v1,true
2025-04-07,600000.SH,10.70,synthetic,product_demo_market_v1,v1,true
2025-04-09,600000.SH,10.27,synthetic,product_demo_market_v1,v1,true
2025-04-10,600000.SH,10.10,synthetic,product_demo_market_v1,v1,true
2025-04-11,600000.SH,10.16,synthetic,product_demo_market_v1,v1,true
2025-04-15,600000.SH,10.36,synthetic,product_demo_market_v1,v1,true
2025-04-17,600000.SH,10.51,synthetic,product_demo_market_v1,v1,true
2025-04-21,600000.SH,10.32,synthetic,product_demo_market_v1,v1,true
2025-04-23,600000.SH,10.08,synthetic,product_demo_market_v1,v1,true
2025-04-25,600000.SH,10.34,synthetic,product_demo_market_v1,v1,true
2025-04-29,600000.SH,10.57,synthetic,product_demo_market_v1,v1,true
2025-05-01,600000.SH,10.49,synthetic,product_demo_market_v1,v1,true
2025-05-05,600000.SH,10.30,synthetic,product_demo_market_v1,v1,true
2025-05-07,600000.SH,10.36,synthetic,product_demo_market_v1,v1,true
2025-05-09,600000.SH,10.21,synthetic,product_demo_market_v1,v1,true
2025-05-13,600000.SH,10.76,synthetic,product_demo_market_v1,v1,true
2025-05-15,600000.SH,10.63,synthetic,product_demo_market_v1,v1,true
2025-05-19,600000.SH,10.52,synthetic,product_demo_market_v1,v1,true
2025-05-20,600000.SH,10.55,synthetic,product_demo_market_v1,v1,true
2025-05-21,600000.SH,10.72,synthetic,product_demo_market_v1,v1,true
2025-05-22,600000.SH,10.72,synthetic,product_demo_market_v1,v1,true
2025-05-23,600000.SH,10.73,synthetic,product_demo_market_v1,v1,true
2025-05-26,600000.SH,10.56,synthetic,product_demo_market_v1,v1,true
2025-05-27,600000.SH,10.40,synthetic,product_demo_market_v1,v1,true
2025-05-28,600000.SH,10.55,synthetic,product_demo_market_v1,v1,true
2025-05-29,600000.SH,10.54,synthetic,product_demo_market_v1,v1,true
2025-05-30,600000.SH,10.52,synthetic,product_demo_market_v1,v1,true
2025-06-02,600000.SH,10.78,synthetic,product_demo_market_v1,v1,true
2025-06-03,600000.SH,10.77,synthetic,product_demo_market_v1,v1,true
2025-06-04,600000.SH,11.06,synthetic,product_demo_market_v1,v1,true
2025-06-05,600000.SH,10.93,synthetic,product_demo_market_v1,v1,true
2025-06-06,600000.SH,10.79,synthetic,product_demo_market_v1,v1,true
2025-06-09,600000.SH,10.71,synthetic,product_demo_market_v1,v1,true
2025-06-10,600000.SH,10.57,synthetic,product_demo_market_v1,v1,true
2025-06-11,600000.SH,10.44,synthetic,product_demo_market_v1,v1,true
2025-06-12,600000.SH,10.73,synthetic,product_demo_market_v1,v1,true
2025-06-13,600000.SH,10.71,synthetic,product_demo_market_v1,v1,true
2025-06-16,600000.SH,10.96,synthetic,product_demo_market_v1,v1,true
2025-06-17,600000.SH,10.94,synthetic,product_demo_market_v1,v1,true
