date,instrument,close,price_type,data_source,data_version,is_synthetic
2021-06-07,SYN_LONG_CLOSED,10.56,synthetic,long_horizon_market_v1,v1,true
2021-06-08,SYN_LONG_CLOSED,10.84,synthetic,long_horizon_market_v1,v1,true
2021-06-09,SYN_LONG_CLOSED,10.75,synthetic,long_horizon_market_v1,v1,true
2021-06-10,SYN_LONG_CLOSED,10.65,synthetic,long_horizon_market_v1,v1,true
2021-06-11,SYN_LONG_CLOSED,10.55,synthetic,long_horizon_market_v1,v1,true
2021-06-14,SYN_LONG_CLOSED,10.65,synthetic,long_horizon_market_v1,v1,true
2021-06-15,SYN_LONG_CLOSED,10.55,synthetic,long_horizon_market_v1,v1,true
2021-06-16,SYN_LONG_CLOSED,10.84,synthetic,long_horizon_market_v1,v1,true
2021-06-17,SYN_LONG_CLOSED,10.74,synthetic,long_horizon_market_v1,v1,true
2021-06-18,SYN_LONG_CLOSED,10.64,synthetic,long_horizon_market_v1,v1,true
2021-06-21,SYN_LONG_CLOSED,10.74,synthetic,long_horizon_market_v1,v1,true
2021-06-22,SYN_LONG_CLOSED,10.64,synthetic,long_horizon_market_v1,v1,true
2021-06-23,SYN_LONG_CLOSED,10.93,synthetic,long_horizon_market_v1,v1,true
2021-06-24,SYN_LONG_CLOSED,10.83,synthetic,long_horizon_market_v1,v1,true
2021-06-25,SYN_LONG_CLOSED,10.73,synthetic,long_horizon_market_v1,v1,true
2021-06-28,SYN_LONG_CLOSED,10.83,synthetic,long_horizon_market_v1,v1,true
2021-06-29,SYN_LONG_CLOSED,10.73,synthetic,long_horizon_market_v1,v1,true
2021-06-30,SYN_LONG_CLOSED,11.02,synthetic,long_horizon_market_v1,v1,true
2021-07-01,SYN_LONG_CLOSED,10.99,synthetic,long_horizon_market_v1,v1,true
2021-07-02,SYN_LONG_CLOSED,10.88,synthetic,long_horizon_market_v1,v1,true
2021-07-05,SYN_LONG_CLOSED,10.93,synthetic,long_horizon_market_v1,v1,true
2021-07-06,SYN_LONG_CLOSED,10.82,synthetic,long_horizon_market_v1,v1,true
2021-07-07,SYN_LONG_CLOSED,10.71,synthetic,long_horizon_market_v1,v1,true
2021-07-08,SYN_LONG_CLOSED,10.99,synthetic,long_horizon_market_v1,v1,true
2021-07-09,SYN_LONG_CLOSED,10.88,synthetic,long_horizon_market_v1,v1,true
2021-07-12,SYN_LONG_CLOSED,10.93,synthetic,long_horizon_market_v1,v1,true
2021-07-13,SYN_LONG_CLOSED,10.82,synthetic,long_horizon_market_v1,v1,true
2021-07-14,SYN_LONG_CLOSED,10.71,synthetic,long_horizon_market_v1,v1,true
2021-07-15,SYN_LONG_CLOSED,10.60,synthetic,long_horizon_market_v1,v1,true
2021-07-16,SYN_LONG_CLOSED,10.87,synthetic,long_horizon_market_v1,v1,true
2021-07-19,SYN_LONG_CLOSED,10.93,synthetic,long_horizon_market_v1,v1,true
2021-07-20,SYN_LONG_CLOSED,10.81,synthetic,long_horizon_market_v1,v1,true
2021-07-21,SYN_LONG_CLOSED,10.70,synthetic,long_horizon_market_v1,v1,true
2021-07-22,SYN_LONG_CLOSED,10.59,synthetic,long_horizon_market_v1,v1,true
2021-07-23,SYN_LONG_CLOSED,10.87,synthetic,long_horizon_market_v1,v1,true
2021-07-26,SYN_LONG_CLOSED,10.54,synthetic,long_horizon_market_v1,v1,true
2021-07-27,SYN_LONG_CLOSED,10.81,synthetic,long_horizon_market_v1,v1,true
2021-07-28,SYN_LONG_CLOSED,10.70,synthetic,long_horizon_market_v1,v1,true
2021-07-29,SYN_LONG_CLOSED,10.59,synthetic,long_horizon_market_v1,v1,true
2021-07-30,SYN_LONG_CLOSED,10.86,synthetic,long_horizon_market_v1,v1,true
2021-08-02,SYN_LONG_CLOSED,10.53,synthetic,long_horizon_market_v1,v1,true
2021-08-03,SYN_LONG_CLOSED,10.81,synthetic,long_horizon_market_v1,v1,true
2021-08-04,SYN_LONG_CLOSED,10.70,synthetic,long_horizon_market_v1,v1,true
2021-08-05,SYN_LONG_CLOSED,10.59,synthetic,long_horizon_market_v1,v1,true
2021-08-06,SYN_LONG_CLOSED,10.47,synthetic,long_horizon_market_v1,v1,true
2021-08-09,SYN_LONG_CLOSED,10.53,synthetic,long_horizon_market_v1,v1,true
2021-08-10,SYN_LONG_CLOSED,10.80,synthetic,long_horizon_market_v1,v1,true
2021-08-11,SYN_LONG_CLOSED,10.69,synthetic,long_horizon_market_v1,v1,true
2021-08-12,SYN_LONG_CLOSED,10.58,synthetic,long_horizon_market_v1,v1,true
2021-08-13,SYN_LONG_CLOSED,10.47,synthetic,long_horizon_market_v1,v1,true
2021-08-16,SYN_LONG_CLOSED,10.52,synthetic,long_horizon_market_v1,v1,true
2021-08-17,SYN_LONG_CLOSED,10.41,synthetic,long_horizon_market_v1,v1,true
2021-08-18,SYN_LONG_CLOSED,10.69,synthetic,long_horizon_market_v1,v1,true
2021-08-19,SYN_LONG_CLOSED,10.58,synthetic,long_horizon_market_v1,v1,true
2021-08-20,SYN_LONG_CLOSED,10.47,synthetic,long_horizon_market_v1,v1,true
2021-08-23,SYN_LONG_CLOSED,10.52,synthetic,long_horizon_market_v1,v1,true
2021-08-24,SYN_LONG_CLOSED,10.41,synthetic,long_horizon_market_v1,v1,true
2021-08-25,SYN_LONG_CLOSED,10.68,synthetic,long_horizon_market_v1,v1,true
2021-08-26,SYN_LONG_CLOSED,10.57,synthetic,long_horizon_market_v1,v1,true
2021-08-27,SYN_LONG_CLOSED,10.46,synthetic,long_horizon_market_v1,v1,true
2021-08-30,SYN_LONG_CLOSED,10.52,synthetic,long_horizon_market_v1,v1,true
2021-08-31,SYN_LONG_CLOSED,10.41,synthetic,long_horizon_market_v1,v1,true
2021-09-01,SYN_LONG_CLOSED,10.68,synthetic,long_horizon_market_v1,v1,true
2021-09-02,SYN_LONG_CLOSED,10.57,synthetic,long_horizon_market_v1,v1,true
2021-09-03,SYN_LONG_CLOSED,10.46,synthetic,long_horizon_market_v1,v1,true
2021-09-06,SYN_LONG_CLOSED,10.51,synthetic,long_horizon_market_v1,v1,true
2021-09-07,SYN_LONG_CLOSED,10.40,synthetic,long_horizon_market_v1,v1,true
2021-09-08,SYN_LONG_CLOSED,10.29,synthetic,long_horizon_market_v1,v1,true
2021-09-09,SYN_LONG_CLOSED,10.57,synthetic,long_horizon_market_v1,v1,true
2021-09-10,SYN_LONG_CLOSED,10.46,synthetic,long_horizon_market_v1,v1,true
2021-09-13,SYN_LONG_CLOSED,10.51,synthetic,long_horizon_market_v1,v1,true
2021-09-14,SYN_LONG_CLOSED,10.40,synthetic,long_horizon_market_v1,v1,true
2021-09-15,SYN_LONG_CLOSED,10.29,synthetic,long_horizon_market_v1,v1,true
2021-09-16,SYN_LONG_CLOSED,10.56,synthetic,long_horizon_market_v1,v1,true
2021-09-17,SYN_LONG_CLOSED,10.45,synthetic,long_horizon_market_v1,v1,true
2021-09-20,SYN_LONG_CLOSED,10.51,synthetic,long_horizon_market_v1,v1,true
2021-09-21,SYN_LONG_CLOSED,10.42,synthetic,long_horizon_market_v1,v1,true
2021-09-22,SYN_LONG_CLOSED,10.33,synthetic,long_horizon_market_v1,v1,true
2021-09-23,SYN_LONG_CLOSED,10.63,synthetic,long_horizon_market_v1,v1,true
2021-09-24,SYN_LONG_CLOSED,10.55,synthetic,long_horizon_market_v1,v1,true
2021-09-27,SYN_LONG_CLOSED,10.68,synthetic,long_horizon_market_v1,v1,true
2021-09-28,SYN_LONG_CLOSED,10.59,synthetic,long_horizon_market_v1,v1,true
2021-09-29,SYN_LONG_CLOSED,10.50,synthetic,long_horizon_market_v1,v1,true
2021-09-30,SYN_LONG_CLOSED,10.42,synthetic,long_horizon_market_v1,v1,true
2021-10-01,SYN_LONG_CLOSED,10.79,synthetic,long_horizon_market_v1,v1,true
2021-10-04,SYN_LONG_CLOSED,10.53,synthetic,long_horizon_market_v1,v1,true
2021-10-05,SYN_LONG_CLOSED,10.83,synthetic,long_horizon_market_v1,v1,true
2021-10-06,SYN_LONG_CLOSED,10.75,synthetic,long_horizon_market_v1,v1,true
2021-10-07,SYN_LONG_CLOSED,10.66,synthetic,long_horizon_market_v1,v1,true
2021-10-08,SYN_LONG_CLOSED,10.57,synthetic,long_horizon_market_v1,v1,true
2021-10-11,SYN_LONG_CLOSED,10.70,synthetic,long_horizon_market_v1,v1,true
2021-10-12,SYN_LONG_CLOSED,11.00,synthetic,long_horizon_market_v1,v1,true
2021-10-13,SYN_LONG_CLOSED,10.92,synthetic,long_horizon_market_v1,v1,true
2021-10-14,SYN_LONG_CLOSED,10.83,synthetic,long_horizon_market_v1,v1,true
2021-10-15,SYN_LONG_CLOSED,10.74,synthetic,long_horizon_market_v1,v1,true
2021-10-18,SYN_LONG_CLOSED,10.87,synthetic,long_horizon_market_v1,v1,true
2021-10-19,SYN_LONG_CLOSED,10.79,synthetic,long_horizon_market_v1,v1,true
2021-10-20,SYN_LONG_CLOSED,11.09,synthetic,long_horizon_market_v1,v1,true
2021-10-21,SYN_LONG_CLOSED,11.00,synthetic,long_horizon_market_v1,v1,true
2021-10-22,SYN_LONG_CLOSED,10.92,synthetic,long_horizon_market_v1,v1,true
2021-10-25,SYN_LONG_CLOSED,11.04,synthetic,long_horizon_market_v1,v1,true
2021-10-26,SYN_LONG_CLOSED,10.96,synthetic,long_horizon_market_v1,v1,true
2021-10-27,SYN_LONG_CLOSED,11.26,synthetic,long_horizon_market_v1,v1,true
2021-10-28,SYN_LONG_CLOSED,11.17,synthetic,long_horizon_market_v1,v1,true
2021-10-29,SYN_LONG_CLOSED,11.09,synthetic,long_horizon_market_v1,v1,true
2021-11-01,SYN_LONG_CLOSED,11.21,synthetic,long_horizon_market_v1,v1,true
2021-11-02,SYN_LONG_CLOSED,11.13,synthetic,long_horizon_market_v1,v1,true
2021-11-03,SYN_LONG_CLOSED,11.43,synthetic,long_horizon_market_v1,v1,true
2021-11-04,SYN_LONG_CLOSED,11.34,synthetic,long_horizon_market_v1,v1,true
2021-11-05,SYN_LONG_CLOSED,11.26,synthetic,long_horizon_market_v1,v1,true
2021-11-08,SYN_LONG_CLOSED,11.35,synthetic,long_horizon_market_v1,v1,true
2021-11-09,SYN_LONG_CLOSED,11.29,synthetic,long_horizon_market_v1,v1,true
2021-11-10,SYN_LONG_CLOSED,11.19,synthetic,long_horizon_market_v1,v1,true
2021-11-11,SYN_LONG_CLOSED,11.48,synthetic,long_horizon_market_v1,v1,true
2021-11-12,SYN_LONG_CLOSED,11.38,synthetic,long_horizon_market_v1,v1,true
2021-11-15,SYN_LONG_CLOSED,11.48,synthetic,long_horizon_market_v1,v1,true
2021-11-16,SYN_LONG_CLOSED,11.38,synthetic,long_horizon_market_v1,v1,true
2021-11-17,SYN_LONG_CLOSED,11.28,synthetic,long_horizon_market_v1,v1,true
2021-11-18,SYN_LONG_CLOSED,11.57,synthetic,long_horizon_market_v1,v1,true
2021-11-19,SYN_LONG_CLOSED,11.48,synthetic,long_horizon_market_v1,v1,true
2021-11-22,SYN_LONG_CLOSED,11.57,synthetic,long_horizon_market_v1,v1,true
2021-11-23,SYN_LONG_CLOSED,11.47,synthetic,long_horizon_market_v1,v1,true
2021-11-24,SYN_LONG_CLOSED,11.38,synthetic,long_horizon_market_v1,v1,true
2021-11-25,SYN_LONG_CLOSED,11.66,synthetic,long_horizon_market_v1,v1,true
2021-11-26,SYN_LONG_CLOSED,11.57,synthetic,long_horizon_market_v1,v1,true
2021-11-29,SYN_LONG_CLOSED,11.66,synthetic,long_horizon_market_v1,v1,true
2021-11-30,SYN_LONG_CLOSED,11.57,synthetic,long_horizon_market_v1,v1,true
2021-12-01,SYN_LONG_CLOSED,11.54,synthetic,long_horizon_market_v1,v1,true
2021-12-02,SYN_LONG_CLOSED,11.44,synthetic,long_horizon_market_v1,v1,true
2021-12-03,SYN_LONG_CLOSED,11.73,synthetic,long_horizon_market_v1,v1,true
2021-12-06,SYN_LONG_CLOSED,11.44,synthetic,long_horizon_market_v1,v1,true
2021-12-07,SYN_LONG_CLOSED,11.73,synthetic,long_horizon_market_v1,v1,true
2021-12-08,SYN_LONG_CLOSED,11.63,synthetic,long_horizon_market_v1,v1,true
2021-12-09,SYN_LONG_CLOSED,11.53,synthetic,long_horizon_market_v1,v1,true
2021-12-10,SYN_LONG_CLOSED,11.44,synthetic,long_horizon_market_v1,v1,true
2021-12-13,SYN_LONG_CLOSED,11.53,synthetic,long_horizon_market_v1,v1,true
2021-12-14,SYN_LONG_CLOSED,11.82,synthetic,long_horizon_market_v1,v1,true
2021-12-15,SYN_LONG_CLOSED,11.72,synthetic,long_horizon_market_v1,v1,true
2021-12-16,SYN_LONG_CLOSED,11.63,synthetic,long_horizon_market_v1,v1,true
2021-12-17,SYN_LONG_CLOSED,11.53,synthetic,long_horizon_market_v1,v1,true
2021-12-20,SYN_LONG_CLOSED,11.62,synthetic,long_horizon_market_v1,v1,true
2021-12-21,SYN_LONG_CLOSED,11.53,synthetic,long_horizon_market_v1,v1,true
2021-12-22,SYN_LONG_CLOSED,11.82,synthetic,long_horizon_market_v1,v1,true
2021-12-23,SYN_LONG_CLOSED,11.72,synthetic,long_horizon_market_v1,v1,true
2021-12-24,SYN_LONG_CLOSED,11.62,synthetic,long_horizon_market_v1,v1,true
2021-12-27,SYN_LONG_CLOSED,11.72,synthetic,long_horizon_market_v1,v1,true
2021-12-28,SYN_LONG_CLOSED,11.62,synthetic,long_horizon_market_v1,v1,true
2021-12-29,SYN_LONG_CLOSED,11.91,synthetic,long_horizon_market_v1,v1,true
2021-12-30,SYN_LONG_CLOSED,11.81,synthetic,long_horizon_market_v1,v1,true
2021-12-31,SYN_LONG_CLOSED,11.72,synthetic,long_horizon_market_v1,v1,true
2022-01-03,SYN_LONG_CLOSED,11.95,synthetic,long_horizon_market_v1,v1,true
2022-01-04,SYN_LONG_CLOSED,11.85,synthetic,long_horizon_market_v1,v1,true
2022-01-05,SYN_LONG_CLOSED,11.76,synthetic,long_horizon_market_v1,v1,true
2022-01-06,SYN_LONG_CLOSED,11.66,synthetic,long_horizon_market_v1,v1,true
2022-01-07,SYN_LONG_CLOSED,11.95,synthetic,long_horizon_market_v1,v1,true
2022-01-10,SYN_LONG_CLOSED,12.04,synthetic,long_horizon_market_v1,v1,true
2022-01-11,SYN_LONG_CLOSED,11.95,synthetic,long_horizon_market_v1,v1,true
2022-01-12,SYN_LONG_CLOSED,11.85,synthetic,long_horizon_market_v1,v1,true
2022-01-13,SYN_LONG_CLOSED,11.75,synthetic,long_horizon_market_v1,v1,true
2022-01-14,SYN_LONG_CLOSED,12.04,synthetic,long_horizon_market_v1,v1,true
2022-01-17,SYN_LONG_CLOSED,11.76,synthetic,long_horizon_market_v1,v1,true
2022-01-18,SYN_LONG_CLOSED,12.06,synthetic,long_horizon_market_v1,v1,true
2022-01-19,SYN_LONG_CLOSED,11.96,synthetic,long_horizon_market_v1,v1,true
2022-01-20,SYN_LONG_CLOSED,11.87,synthetic,long_horizon_market_v1,v1,true
2022-01-21,SYN_LONG_CLOSED,12.16,synthetic,long_horizon_market_v1,v1,true
2022-01-24,SYN_LONG_CLOSED,11.89,synthetic,long_horizon_market_v1,v1,true
2022-01-25,SYN_LONG_CLOSED,12.18,synthetic,long_horizon_market_v1,v1,true
2022-01-26,SYN_LONG_CLOSED,12.09,synthetic,long_horizon_market_v1,v1,true
2022-01-27,SYN_LONG_CLOSED,12.00,synthetic,long_horizon_market_v1,v1,true
2022-01-28,SYN_LONG_CLOSED,11.90,synthetic,long_horizon_market_v1,v1,true
2022-01-31,SYN_LONG_CLOSED,12.01,synthetic,long_horizon_market_v1,v1,true
2022-02-01,SYN_LONG_CLOSED,12.30,synthetic,long_horizon_market_v1,v1,true
2022-02-02,SYN_LONG_CLOSED,12.21,synthetic,long_horizon_market_v1,v1,true
2022-02-03,SYN_LONG_CLOSED,12.12,synthetic,long_horizon_market_v1,v1,true
2022-02-04,SYN_LONG_CLOSED,12.03,synthetic,long_horizon_market_v1,v1,true
2022-02-07,SYN_LONG_CLOSED,12.14,synthetic,long_horizon_market_v1,v1,true
2022-02-08,SYN_LONG_CLOSED,12.04,synthetic,long_horizon_market_v1,v1,true
2022-02-09,SYN_LONG_CLOSED,12.34,synthetic,long_horizon_market_v1,v1,true
2022-02-10,SYN_LONG_CLOSED,12.24,synthetic,long_horizon_market_v1,v1,true
2022-02-11,SYN_LONG_CLOSED,12.15,synthetic,long_horizon_market_v1,v1,true
2022-02-14,SYN_LONG_CLOSED,12.26,synthetic,long_horizon_market_v1,v1,true
2022-02-15,SYN_LONG_CLOSED,12.17,synthetic,long_horizon_market_v1,v1,true
2022-02-16,SYN_LONG_CLOSED,12.46,synthetic,long_horizon_market_v1,v1,true
2022-02-17,SYN_LONG_CLOSED,12.37,synthetic,long_horizon_market_v1,v1,true
2022-02-18,SYN_LONG_CLOSED,12.28,synthetic,long_horizon_market_v1,v1,true
2022-02-21,SYN_LONG_CLOSED,12.38,synthetic,long_horizon_market_v1,v1,true
2022-02-22,SYN_LONG_CLOSED,12.29,synthetic,long_horizon_market_v1,v1,true
2022-02-23,SYN_LONG_CLOSED,12.58,synthetic,long_horizon_market_v1,v1,true
2022-02-24,SYN_LONG_CLOSED,12.49,synthetic,long_horizon_market_v1,v1,true
2022-02-25,SYN_LONG_CLOSED,12.40,synthetic,long_horizon_market_v1,v1,true
2022-02-28,SYN_LONG_CLOSED,12.51,synthetic,long_horizon_market_v1,v1,true
2022-03-01,SYN_LONG_CLOSED,12.63,synthetic,long_horizon_market_v1,v1,true
2022-03-02,SYN_LONG_CLOSED,12.53,synthetic,long_horizon_market_v1,v1,true
2022-03-03,SYN_LONG_CLOSED,12.44,synthetic,long_horizon_market_v1,v1,true
2022-03-04,SYN_LONG_CLOSED,12.35,synthetic,long_horizon_market_v1,v1,true
2022-03-07,SYN_LONG_CLOSED,12.46,synthetic,long_horizon_market_v1,v1,true
2022-03-08,SYN_LONG_CLOSED,12.75,synthetic,long_horizon_market_v1,v1,true
2022-03-09,SYN_LONG_CLOSED,12.66,synthetic,long_horizon_market_v1,v1,true
2022-03-10,SYN_LONG_CLOSED,12.60,synthetic,long_horizon_market_v1,v1,true
2022-03-11,SYN_LONG_CLOSED,12.48,synthetic,long_horizon_market_v1,v1,true
2022-03-14,SYN_LONG_CLOSED,12.59,synthetic,long_horizon_market_v1,v1,true
2022-03-15,SYN_LONG_CLOSED,12.50,synthetic,long_horizon_market_v1,v1,true
2022-03-16,SYN_LONG_CLOSED,12.80,synthetic,long_horizon_market_v1,v1,true
2022-03-17,SYN_LONG_CLOSED,12.71,synthetic,long_horizon_market_v1,v1,true
2022-03-18,SYN_LONG_CLOSED,12.62,synthetic,long_horizon_market_v1,v1,true
2022-03-21,SYN_LONG_CLOSED,12.74,synthetic,long_horizon_market_v1,v1,true
2022-03-22,SYN_LONG_CLOSED,12.65,synthetic,long_horizon_market_v1,v1,true
2022-03-23,SYN_LONG_CLOSED,12.95,synthetic,long_horizon_market_v1,v1,true
2022-03-24,SYN_LONG_CLOSED,12.86,synthetic,long_horizon_market_v1,v1,true
2022-03-25,SYN_LONG_CLOSED,12.77,synthetic,long_horizon_market_v1,v1,true
2022-03-28,SYN_LONG_CLOSED,12.89,synthetic,long_horizon_market_v1,v1,true
2022-03-29,SYN_LONG_CLOSED,12.80,synthetic,long_horizon_market_v1,v1,true
2022-03-30,SYN_LONG_CLOSED,13.09,synthetic,long_horizon_market_v1,v1,true
2022-03-31,SYN_LONG_CLOSED,13.01,synthetic,long_horizon_market_v1,v1,true
2022-04-01,SYN_LONG_CLOSED,12.92,synthetic,long_horizon_market_v1,v1,true
2022-04-04,SYN_LONG_CLOSED,13.03,synthetic,long_horizon_market_v1,v1,true
2022-04-05,SYN_LONG_CLOSED,12.95,synthetic,long_horizon_market_v1,v1,true
2022-04-06,SYN_LONG_CLOSED,12.86,synthetic,long_horizon_market_v1,v1,true
